SOL_ID,SCHM_CODE,ACTIVITY_CD,NO OF ACS,TOTAL BALANCE(In Crores),PRIORITY_TYPE,REPORT_DT,LOAN TYPE,Branch Name,Region Name,Branch Code,TERRITORY_NAME
0243,TLKVR,1125,1,-0.141,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0243,TLKVR,1153,1,-0.019207101,AGRI,20260101,H.OTHERS,Pattiveeranpatti,Dindigul Region,243,ZONAL OFFICE - COIMBATORE
0332,AGDRY,1201,20,-0.169750159,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,AGGRN,1409,1,-0.0362095,AGRI,20260101,H.OTHERS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,AGSHG,1159,2,-0.0080669,AGRI,20260101,B.SHG LOANS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,CCPUB,15104,1,-0.260891156,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,CCSAR,1108,1,-0.334285195,AGRI,20260101,C.KRISHI SARAL,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,CCSRP,67101,1,-5.501159,AGRI,20260101,E.KRISHI SARAL PLUS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,CDPUB,15103,1,-0.469161938,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,DBPF,15103,1,0,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,DLDEP,1159,2,-0.23,AGRI,20260101,H.OTHERS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,ECL1E,1103,1,-0.0546,AGRI,20260101,H.OTHERS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,KCCAG,1104,1,-0.030806273,AGRI,20260101,A.KCC-CROP LOANS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,KCCCP,1101,1,-0.000900162,AGRI,20260101,A.KCC-CROP LOANS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,KCCDC,1102,1,-0.0155077,AGRI,20260101,A.KCC-CROP LOANS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,KCCDC,1129,1,-0.015,AGRI,20260101,A.KCC-CROP LOANS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,PCINR,1157,9,0,AGRI,20260101,H.OTHERS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,PCINR,15103,42,-5.281467,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,SHGLK,1109,1,-0.108419277,AGRI,20260101,B.SHG LOANS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,SHGLK,1159,1,-0.0265208,AGRI,20260101,B.SHG LOANS,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,SLNCG,15409,1,-0.0263928,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,STLOA,15103,1,-0.674913571,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,TLMSM,17101,1,-0.64746606,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,TLMSM,17203,1,-0.0629113,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,UBDF,15103,1,0,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0332,UDFLC,15103,1,-0.2636274,AGRI,20260101,F.FOOD AND AGRO,Dindigul,Dindigul Region,332,ZONAL OFFICE - COIMBATORE
0376,AGDRY,1201,1,-0.0100904,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,AGTPT,1101,1,-0.007596112,AGRI,20260101,D.AGRI TRANSPORT,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,AGTPT,1201,1,-0.008816,AGRI,20260101,D.AGRI TRANSPORT,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,DLDEP,1129,7,-0.2476676,AGRI,20260101,H.OTHERS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,DLDEP,1409,3,-0.0765,AGRI,20260101,H.OTHERS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,KCCDC,1101,1,-0.015,AGRI,20260101,A.KCC-CROP LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,KCCDC,1104,2,-0.026536359,AGRI,20260101,A.KCC-CROP LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,KCCDC,1119,1,-0.016755626,AGRI,20260101,A.KCC-CROP LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,KCCDC,1126,1,-0.014,AGRI,20260101,A.KCC-CROP LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,KCCDC,1129,8,-0.107646808,AGRI,20260101,A.KCC-CROP LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,KCHKT,1129,2,-0.0379,AGRI,20260101,H.OTHERS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,NRLCC,1159,6,-0.425957571,AGRI,20260101,B.SHG LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,NRLCC,1182,4,-0.564188853,AGRI,20260101,B.SHG LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,NRLCC,1201,1,-0.087020875,AGRI,20260101,B.SHG LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,NRLCC,1409,1,-0.116401706,AGRI,20260101,B.SHG LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,NRLTL,1182,1,-0.1331724,AGRI,20260101,B.SHG LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,SHGLK,1182,4,-0.361168097,AGRI,20260101,B.SHG LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,SHGLK,1409,1,-0.067663434,AGRI,20260101,B.SHG LOANS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,TLFME,55201,1,-0.0002034,AGRI,20260101,F.FOOD AND AGRO,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0376,TLMAS,1209,1,-0.009654381,AGRI,20260101,H.OTHERS,Palani,Dindigul Region,376,ZONAL OFFICE - COIMBATORE
0883,AGDRY,1201,20,-0.117244308,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,AGOTH,1159,1,-0.0151967,AGRI,20260101,H.OTHERS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,AGOTH,1182,4,-0.162041437,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,AGOTH,1201,2,-0.0252693,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,AGPLT,1203,1,-0.063542813,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,AGSHG,1159,7,-0.0586325,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,AGSHG,1201,9,-0.093716985,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,AGSHP,1202,1,-0.008289138,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,AGTKS,1108,1,-0.014483394,AGRI,20260101,H.OTHERS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,KCCDC,1101,2,-0.018878045,AGRI,20260101,A.KCC-CROP LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,KCCDC,1103,1,-0.02,AGRI,20260101,A.KCC-CROP LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,KCCDC,1105,1,-0.009999967,AGRI,20260101,A.KCC-CROP LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,KCCDC,1108,1,0,AGRI,20260101,A.KCC-CROP LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,KCCDC,1129,2,-0.016613086,AGRI,20260101,A.KCC-CROP LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,KCCDC,1201,4,-0.02650353,AGRI,20260101,A.KCC-CROP LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,NRLCC,1182,16,-2.141846012,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,NRLCC,1201,9,-0.603512366,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,NRLCC,1409,7,-0.253948545,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,NRLTL,1182,1,-0.177214061,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,NUGCC,15405,1,-0.067371038,AGRI,20260101,F.FOOD AND AGRO,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SFDEC,1129,2,-0.0000001,AGRI,20260101,H.OTHERS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SFDEC,1201,1,-0.00178285,AGRI,20260101,H.OTHERS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SFDEC,1409,4,-0.000086445,AGRI,20260101,H.OTHERS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SHGAG,1159,3,-0.012838941,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SHGAG,1201,6,-0.026100071,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SHGLK,1159,5,-0.158458578,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SHGLK,1182,61,-6.574962069,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SHGLK,1201,19,-1.301511692,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SHGLK,1202,1,-0.001434632,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SHGLK,1409,1,-0.009119188,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SHGLK,15201,1,-0.100034237,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SHGLK,99999,1,-0.005844913,AGRI,20260101,B.SHG LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,SLNCG,1159,1,-0.004033,AGRI,20260101,H.OTHERS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,TLAGM,1201,4,-0.043758926,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,TLAGM,1202,13,-0.044604553,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0883,TLAGM,1409,1,-0.00384173,AGRI,20260101,H.OTHERS,Rasingapuram,Dindigul Region,883,ZONAL OFFICE - COIMBATORE
0910,AGDRY,1101,1,-0.0091786,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,AGDRY,1201,34,-0.215380932,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,AGOTH,1409,1,-0.0252878,AGRI,20260101,H.OTHERS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,CCMAS,1209,1,-0.0074594,AGRI,20260101,H.OTHERS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,CCPUB,1182,1,-0.029052343,AGRI,20260101,H.OTHERS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,DLDEP,1129,1,-0.07197714,AGRI,20260101,H.OTHERS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,KCCDC,1101,3,-0.025644258,AGRI,20260101,A.KCC-CROP LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,KCCDC,1102,1,-0.001547541,AGRI,20260101,A.KCC-CROP LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,KCCDC,1108,1,-0.001202821,AGRI,20260101,A.KCC-CROP LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,KCCDC,1126,1,-0.003179512,AGRI,20260101,A.KCC-CROP LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,KCCDC,1129,3,-0.016064398,AGRI,20260101,A.KCC-CROP LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,KCCDC,1201,18,-0.158897,AGRI,20260101,A.KCC-CROP LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,NRLCC,1182,6,-0.242266757,AGRI,20260101,B.SHG LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,NRLCC,1201,3,-0.21669499,AGRI,20260101,B.SHG LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,SHGLK,1182,1,-0.0066246,AGRI,20260101,B.SHG LOANS,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0910,TLFME,15301,2,-0.0167,AGRI,20260101,F.FOOD AND AGRO,Sembatti (Pachamalayan Kottai,Dindigul Region,910,ZONAL OFFICE - COIMBATORE
0911,AGDRY,1201,23,-0.303719553,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,AGPLT,1203,1,-0.049537586,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,AGSHP,1202,4,-0.048624155,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,KCCDC,1101,8,-0.074164058,AGRI,20260101,A.KCC-CROP LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,KCCDC,1102,2,-0.025445309,AGRI,20260101,A.KCC-CROP LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,KCCDC,1119,1,-0.0199978,AGRI,20260101,A.KCC-CROP LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,KCCDC,1126,1,-0.2,AGRI,20260101,A.KCC-CROP LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,KCCDC,1127,1,0,AGRI,20260101,A.KCC-CROP LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,KCCDC,1129,6,-0.071106225,AGRI,20260101,A.KCC-CROP LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,SFDEC,1154,3,-0.0000003,AGRI,20260101,H.OTHERS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,SHGLK,1182,1,-0.037867198,AGRI,20260101,B.SHG LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,SHGLK,1409,1,-0.0126534,AGRI,20260101,B.SHG LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,TLAGM,1201,3,-0.063927841,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0911,TLAGM,1202,3,-0.064720805,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Kalwarpatti,Dindigul Region,911,ZONAL OFFICE - COIMBATORE
0924,AGDRY,1201,52,-0.289420162,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,AGDTP,1201,1,-0.093883935,AGRI,20260101,H.OTHERS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,AGSHP,1202,1,-0.0016789,AGRI,20260101,G.AGRI ALLIED TERM LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,AGTPT,1119,1,-0.054648457,AGRI,20260101,D.AGRI TRANSPORT,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,AGTPT,1152,2,-0.009858744,AGRI,20260101,D.AGRI TRANSPORT,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,AGTPT,1159,1,-0.05843803,AGRI,20260101,D.AGRI TRANSPORT,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,AGTPT,1409,1,-0.010517096,AGRI,20260101,D.AGRI TRANSPORT,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,CCKVR,1182,1,-0.149101183,AGRI,20260101,H.OTHERS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,DLDEP,1101,1,-0.05,AGRI,20260101,H.OTHERS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,DLDEP,1102,1,-0.01,AGRI,20260101,H.OTHERS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,DLDEP,1125,1,-0.006,AGRI,20260101,H.OTHERS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,KCCAG,1105,8,-0.086012792,AGRI,20260101,A.KCC-CROP LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,KCCDC,1101,20,-0.190672673,AGRI,20260101,A.KCC-CROP LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,KCCDC,1105,4,-0.035208291,AGRI,20260101,A.KCC-CROP LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,KCCDC,1108,15,-0.133825125,AGRI,20260101,A.KCC-CROP LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,KCCDC,1119,11,-0.103386698,AGRI,20260101,A.KCC-CROP LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,KCCDC,1126,1,-0.007499999,AGRI,20260101,A.KCC-CROP LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,KCCDC,1127,1,-0.01,AGRI,20260101,A.KCC-CROP LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,KCCDC,1129,21,-0.252090722,AGRI,20260101,A.KCC-CROP LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,KCHKT,1102,1,-0.0199918,AGRI,20260101,H.OTHERS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,NRLCC,1159,2,-0.025263415,AGRI,20260101,B.SHG LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,NRLCC,1182,6,-0.432666215,AGRI,20260101,B.SHG LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,NRLCC,1201,6,-0.477108348,AGRI,20260101,B.SHG LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,SHGAG,1159,2,-0.0055488,AGRI,20260101,B.SHG LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,SHGLK,1105,1,-0.003867765,AGRI,20260101,B.SHG LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,SHGLK,1182,4,-0.259118999,AGRI,20260101,B.SHG LOANS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,SLNCG,1181,1,-0.004952853,AGRI,20260101,H.OTHERS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,TLAGM,1151,1,-0.033229173,AGRI,20260101,H.OTHERS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,TLAGM,99999,1,-0.021758751,AGRI,20260101,H.OTHERS,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,TLFME,15103,1,-0.01643587,AGRI,20260101,F.FOOD AND AGRO,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,TLFME,15301,2,-0.02796507,AGRI,20260101,F.FOOD AND AGRO,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,TLFME,15401,1,-0.036232022,AGRI,20260101,F.FOOD AND AGRO,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,TLFME,15409,1,-0.218348292,AGRI,20260101,F.FOOD AND AGRO,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
0924,TLFME,52319,1,-0.006805016,AGRI,20260101,F.FOOD AND AGRO,Puduchatram,Dindigul Region,924,ZONAL OFFICE - COIMBATORE
1013,AGDRY,1201,53,-0.134987793,AGRI,20260101,G.AGRI ALLIED TERM LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,AGFAM,1151,1,-0.003729788,AGRI,20260101,H.OTHERS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,AGGRN,1153,1,-0.015279235,AGRI,20260101,H.OTHERS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,AGMIR,1154,2,-0.017063198,AGRI,20260101,H.OTHERS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,AGPLF,1182,2,-0.321257899,AGRI,20260101,B.SHG LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,AGPLT,1203,1,-0.015989226,AGRI,20260101,G.AGRI ALLIED TERM LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,AGTPT,1108,1,-0.014050925,AGRI,20260101,D.AGRI TRANSPORT,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,AGTPT,1119,1,-0.020124163,AGRI,20260101,D.AGRI TRANSPORT,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,AGTPT,1152,2,-0.102152234,AGRI,20260101,D.AGRI TRANSPORT,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCAG,1101,1,0,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCAG,1409,1,0,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1101,22,-0.172507542,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1103,1,-0.010099206,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1104,3,-0.019819181,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1105,2,-0.01387643,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1106,3,-0.021960517,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1108,5,-0.06619873,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1119,11,-0.115762709,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1125,17,-0.202582099,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1126,5,-0.047334853,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,1129,12,-0.11072192,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCCDC,15103,1,-0.009791896,AGRI,20260101,A.KCC-CROP LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,KCHKT,1125,3,-0.0434516,AGRI,20260101,H.OTHERS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,NRLCC,1182,24,-1.257952386,AGRI,20260101,B.SHG LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,NRLCC,1201,5,-0.528420754,AGRI,20260101,B.SHG LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,SFDEC,1151,1,-0.01757517,AGRI,20260101,H.OTHERS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,SHGLK,1182,3,-0.289402478,AGRI,20260101,B.SHG LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,TLAGM,1201,1,-0.048241599,AGRI,20260101,G.AGRI ALLIED TERM LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
1013,TLAGM,1202,1,-0.009305221,AGRI,20260101,G.AGRI ALLIED TERM LOANS,ReddiapattI,Dindigul Region,1013,ZONAL OFFICE - COIMBATORE
